año;fluencia medida;fluencia calculada;uno menos gamma index
2019;1.3.6.1.4.1.9590.100.1.2.276462514011788365418665301774236582381;1.3.6.1.4.1.9590.100.1.2.69632351210937038622434743332053996946;4.2158
2019;1.3.6.1.4.1.9590.100.1.2.420270728711150124901609755144149772492;1.3.6.1.4.1.9590.100.1.2.86223358111468258602129860153418720220;4.2109
2018;1.3.6.1.4.1.9590.100.1.2.124092527513644001911753148690082967183;1.3.6.1.4.1.9590.100.1.2.264572997512988095126059483153590127106;4.2059
2019;1.3.6.1.4.1.9590.100.1.2.289082771611453717821376457482852260238;1.3.6.1.4.1.9590.100.1.2.107414128810865325038554464603214278304;4.2042
2018;1.3.6.1.4.1.9590.100.1.2.142007290610802476207357157642100900412;1.3.6.1.4.1.9590.100.1.2.126016930711035542024438706091126839425;4.2013
2018;1.3.6.1.4.1.9590.100.1.2.119909227611174078921266223443207988893;1.3.6.1.4.1.9590.100.1.2.385231213011538929503519194921443351034;4.1904
2018;1.3.6.1.4.1.9590.100.1.2.118600526711679627209690223521011525146;1.3.6.1.4.1.9590.100.1.2.641065511310775636532286790773449565;4.1904
2018;1.3.6.1.4.1.9590.100.1.2.19197020611331106518878521953036225930;1.3.6.1.4.1.9590.100.1.2.64980071711203598230154172780443817971;4.19
2018;1.3.6.1.4.1.9590.100.1.2.6398509112730155705211199124204553717;1.3.6.1.4.1.9590.100.1.2.59892788410303081438757103763005729305;4.1856
2018;1.3.6.1.4.1.9590.100.1.2.38188804512330604308417417053002495981;1.3.6.1.4.1.9590.100.1.2.355489739812697071133644100421428023915;4.183
2019;1.3.6.1.4.1.9590.100.1.2.282380878210866398503495021051182557345;1.3.6.1.4.1.9590.100.1.2.25403624013728825206326921022437504774;4.1794
2018;1.3.6.1.4.1.9590.100.1.2.21806635512060305715571093770770964699;1.3.6.1.4.1.9590.100.1.2.103105469512133421710504163034157212637;4.1738
2018;1.3.6.1.4.1.9590.100.1.2.390728797412356119436056360071615587831;1.3.6.1.4.1.9590.100.1.2.335582942012097768705767935311730608210;4.1736
2018;1.3.6.1.4.1.9590.100.1.2.345128508212148470314967190254239741841;1.3.6.1.4.1.9590.100.1.2.186294185612312775023311233412558828377;4.1716
2018;1.3.6.1.4.1.9590.100.1.2.67009668311433708007457803724282448817;1.3.6.1.4.1.9590.100.1.2.312924178911735611417892896471026316934;4.1616
2018;1.3.6.1.4.1.9590.100.1.2.130294900011105534927084665933626944199;1.3.6.1.4.1.9590.100.1.2.331196839812869428734241883374088331019;4.1596
2018;1.3.6.1.4.1.9590.100.1.2.133751400712770221818716686621136293380;1.3.6.1.4.1.9590.100.1.2.334010307411824306917303410001397182233;4.1526
2019;1.3.6.1.4.1.9590.100.1.2.203986799311874687908937747351578116733;1.3.6.1.4.1.9590.100.1.2.45147786611566709314245185564174042357;4.1513
2018;1.3.6.1.4.1.9590.100.1.2.168511718513413864217969844612287945922;1.3.6.1.4.1.9590.100.1.2.284756215111519514635329568412604562667;4.1423
2018;1.3.6.1.4.1.9590.100.1.2.352512800411261131924686388651078507371;1.3.6.1.4.1.9590.100.1.2.218555311211349360930085574590877372999;4.1376
2018;1.3.6.1.4.1.9590.100.1.2.195040463812701086822937939683471795104;1.3.6.1.4.1.9590.100.1.2.82300328310070633902040518742559350514;4.1132
2018;1.3.6.1.4.1.9590.100.1.2.28115838112790682717513542532587647289;1.3.6.1.4.1.9590.100.1.2.185728762113426701536218144573043560868;4.1092
2018;1.3.6.1.4.1.9590.100.1.2.38760427711479693233627989981997717668;1.3.6.1.4.1.9590.100.1.2.98879625810972577700906932623659842101;4.0961
2019;1.3.6.1.4.1.9590.100.1.2.228080360811597357224279054320910701636;1.3.6.1.4.1.9590.100.1.2.403216761611158387920765057683702280760;4.0887
2018;1.3.6.1.4.1.9590.100.1.2.32980284212291080110936416311212230311;1.3.6.1.4.1.9590.100.1.2.350568240511476366431733149591745737607;4.0865
2019;1.3.6.1.4.1.9590.100.1.2.388831883711832495427644041330028397332;1.3.6.1.4.1.9590.100.1.2.419655393413419853917149177801343822972;4.0721
2018;1.3.6.1.4.1.9590.100.1.2.417386684311904307239592859264218461081;1.3.6.1.4.1.9590.100.1.2.24818738012444792729088142092456527428;4.0614
2019;1.3.6.1.4.1.9590.100.1.2.114674629912290830925586077731866664756;1.3.6.1.4.1.9590.100.1.2.98340263010247707741945609161574851483;4.0582
2019;1.3.6.1.4.1.9590.100.1.2.363305940012588819932150859791536116027;1.3.6.1.4.1.9590.100.1.2.173076337711635910630054780584261964759;4.0565
2018;1.3.6.1.4.1.9590.100.1.2.67299573713781974423926184152559043425;1.3.6.1.4.1.9590.100.1.2.16553866213557636531933321104059057980;4.053
2018;1.3.6.1.4.1.9590.100.1.2.31760798112666467612120165502944158767;1.3.6.1.4.1.9590.100.1.2.393233079411490933807372483872584334762;4.0467
2018;1.3.6.1.4.1.9590.100.1.2.23063425011957808303367881461736713061;1.3.6.1.4.1.9590.100.1.2.189614013810124562207461141954162786152;4.0433
2018;1.3.6.1.4.1.9590.100.1.2.102354162913020132313624016773731963679;1.3.6.1.4.1.9590.100.1.2.238391001113788578937130881473291636135;4.0357
2018;1.3.6.1.4.1.9590.100.1.2.199265469612317515616221308611627690372;1.3.6.1.4.1.9590.100.1.2.284458479613178374315213444062855311502;4.0334
2018;1.3.6.1.4.1.9590.100.1.2.233301816412756198442242705232359623520;1.3.6.1.4.1.9590.100.1.2.288412751311377448806844707091734710985;4.0268
2018;1.3.6.1.4.1.9590.100.1.2.286969704811888734238954464140963359744;1.3.6.1.4.1.9590.100.1.2.263182877413200230823055131380259789510;4.0252
2018;1.3.6.1.4.1.9590.100.1.2.73814453913104766602935825251468252207;1.3.6.1.4.1.9590.100.1.2.4931119311905707720590404223560316219;4.0235
2018;1.3.6.1.4.1.9590.100.1.2.383714509911583740430555903140196622957;1.3.6.1.4.1.9590.100.1.2.154638719511950491315225583831381805995;4.0234
2018;1.3.6.1.4.1.9590.100.1.2.401891535111368539000866661290987216956;1.3.6.1.4.1.9590.100.1.2.368877297812420247718340688880330111985;4.0195
2018;1.3.6.1.4.1.9590.100.1.2.64666515712409470208294767450844706410;1.3.6.1.4.1.9590.100.1.2.218396903011276895507975200390396020064;4.0168
2018;1.3.6.1.4.1.9590.100.1.2.249539010511632760627117508241929469137;1.3.6.1.4.1.9590.100.1.2.8715381611223263501702332263934099671;4.0153
2019;1.3.6.1.4.1.9590.100.1.2.122950173012103087132720183442853857153;1.3.6.1.4.1.9590.100.1.2.302736466513528884732727180013130171750;4.015
2019;1.3.6.1.4.1.9590.100.1.2.62825326111684912541114889054004008681;1.3.6.1.4.1.9590.100.1.2.209529236213767205407520377621560027887;4.0148
2018;1.3.6.1.4.1.9590.100.1.2.276565469213435941821297035620239841288;1.3.6.1.4.1.9590.100.1.2.276673382512308885007001038181324926389;4.0024
2019;1.3.6.1.4.1.9590.100.1.2.330444971010965552930233908903063763154;1.3.6.1.4.1.9590.100.1.2.342904273911118122739530001230463459307;4.0014
2019;1.3.6.1.4.1.9590.100.1.2.273374213111132439513254846720076835121;1.3.6.1.4.1.9590.100.1.2.181553440511425591017765820752809959082;3.9978
2018;1.3.6.1.4.1.9590.100.1.2.225206998110910095306562974021409602880;1.3.6.1.4.1.9590.100.1.2.258905163812458019206276130882747507147;3.9849
2018;1.3.6.1.4.1.9590.100.1.2.156297857212086735516739731652021137573;1.3.6.1.4.1.9590.100.1.2.322972494111773061212783904161998300017;3.9806
2018;1.3.6.1.4.1.9590.100.1.2.156097880611802859102940630111985954886;1.3.6.1.4.1.9590.100.1.2.381358813213948196503820494263800029214;3.9745
2018;1.3.6.1.4.1.9590.100.1.2.164362073512268089131528091061115527762;1.3.6.1.4.1.9590.100.1.2.204391079511504290033689212380529100910;3.969
2018;1.3.6.1.4.1.9590.100.1.2.397982889310632416224092584142779725091;1.3.6.1.4.1.9590.100.1.2.189498772711161772321017084770198949706;3.9677
2019;1.3.6.1.4.1.9590.100.1.2.64462412113061164524281601670549263588;1.3.6.1.4.1.9590.100.1.2.253564972312414528941566337853587571533;3.961
2019;1.3.6.1.4.1.9590.100.1.2.284402840511287502703053073113628734015;1.3.6.1.4.1.9590.100.1.2.377829751012145273919137588552995286234;3.9594
2018;1.3.6.1.4.1.9590.100.1.2.271303148013327628118829462263903988712;1.3.6.1.4.1.9590.100.1.2.149435607212406273503470944582593746127;3.9517
2018;1.3.6.1.4.1.9590.100.1.2.375098920312215407408946610111549030343;1.3.6.1.4.1.9590.100.1.2.201106596912928059241145570890774532552;3.9477
2019;1.3.6.1.4.1.9590.100.1.2.278958836711575136911016884681210598971;1.3.6.1.4.1.9590.100.1.2.88666723112531911804185184203995508588;3.944
2018;1.3.6.1.4.1.9590.100.1.2.384842702811858323918545199871959448385;1.3.6.1.4.1.9590.100.1.2.335851191811045238515826615510178014508;3.9388
2018;1.3.6.1.4.1.9590.100.1.2.280045297812800967619231353791823660246;1.3.6.1.4.1.9590.100.1.2.152758720312511910440769862673666856525;3.9126
2018;1.3.6.1.4.1.9590.100.1.2.423731049711655143210124133542609303329;1.3.6.1.4.1.9590.100.1.2.54629308612485387542570331283325185067;3.9107
2018;1.3.6.1.4.1.9590.100.1.2.245066820411238927309880936243087470576;1.3.6.1.4.1.9590.100.1.2.261505388812737559808281486163187050730;3.9085
2018;1.3.6.1.4.1.9590.100.1.2.122365694911028705304211024923515337553;1.3.6.1.4.1.9590.100.1.2.368721737112865341741169271340354551915;3.9028
2018;1.3.6.1.4.1.9590.100.1.2.6665364612870205936639922060511791318;1.3.6.1.4.1.9590.100.1.2.89124680112503528241895958211389031514;3.9015
2018;1.3.6.1.4.1.9590.100.1.2.270975018912919918817703376662482718716;1.3.6.1.4.1.9590.100.1.2.1625057112369082929519159153152430843;3.89
2019;1.3.6.1.4.1.9590.100.1.2.315004536111620213504741789621665142742;1.3.6.1.4.1.9590.100.1.2.275388424412683596241907976993025190919;3.8838
2018;1.3.6.1.4.1.9590.100.1.2.368676442012529539310873565550339806898;1.3.6.1.4.1.9590.100.1.2.172707391911001553932710563143709862784;3.8837
2019;1.3.6.1.4.1.9590.100.1.2.408229358911847976302159097852510220290;1.3.6.1.4.1.9590.100.1.2.65431276712359542604804123344227178965;3.8821
2018;1.3.6.1.4.1.9590.100.1.2.107476452910601258124224126924053741620;1.3.6.1.4.1.9590.100.1.2.152628872412301076901725702813206328745;3.8804
2018;1.3.6.1.4.1.9590.100.1.2.366788097811889677326382288692376568087;1.3.6.1.4.1.9590.100.1.2.33754837911180107137114302781305506210;3.8763
2019;1.3.6.1.4.1.9590.100.1.2.203494052913475920708281317303512284713;1.3.6.1.4.1.9590.100.1.2.391023172613086081410168587873976950372;3.8755
2019;1.3.6.1.4.1.9590.100.1.2.242844446012084068621212450970108314415;1.3.6.1.4.1.9590.100.1.2.2371775912242368331855090443274942461;3.8727
2018;1.3.6.1.4.1.9590.100.1.2.59175537913514588103395856870187326214;1.3.6.1.4.1.9590.100.1.2.112018936012594912912507012130101243379;3.8677
2018;1.3.6.1.4.1.9590.100.1.2.378166841911612791519781367271330679921;1.3.6.1.4.1.9590.100.1.2.250392642912124172703253915103838066495;3.8654
2018;1.3.6.1.4.1.9590.100.1.2.202620990113779617542741641202824153878;1.3.6.1.4.1.9590.100.1.2.14053833010314828029207686640650142858;3.865
2018;1.3.6.1.4.1.9590.100.1.2.394151208511639994138021191011353991189;1.3.6.1.4.1.9590.100.1.2.334368030711034141120539477781903972065;3.8556
2018;1.3.6.1.4.1.9590.100.1.2.298673974010120439012758061141555613939;1.3.6.1.4.1.9590.100.1.2.26512554211725713111896295750626789702;3.8497
2019;1.3.6.1.4.1.9590.100.1.2.258543524213090420537500929692718667835;1.3.6.1.4.1.9590.100.1.2.413335049112929680525480262572718541305;3.8444
2018;1.3.6.1.4.1.9590.100.1.2.331415675013792434418453838231405586396;1.3.6.1.4.1.9590.100.1.2.232127245812255240123678555090983230545;3.843
2019;1.3.6.1.4.1.9590.100.1.2.45179519211301152030451340050775542027;1.3.6.1.4.1.9590.100.1.2.236514591010843463528579262812396020257;3.8394
2018;1.3.6.1.4.1.9590.100.1.2.51243353412478724503969391893373382127;1.3.6.1.4.1.9590.100.1.2.317411512012122284402176593022665823892;3.8387
2018;1.3.6.1.4.1.9590.100.1.2.415128779311472732504183781261662225560;1.3.6.1.4.1.9590.100.1.2.122741467813614348122648528781886555205;3.8329
2018;1.3.6.1.4.1.9590.100.1.2.342884824712101941513262668010970299743;1.3.6.1.4.1.9590.100.1.2.72738661710086022031491977080590591665;3.8304
2018;1.3.6.1.4.1.9590.100.1.2.346493676211048468602872828363533102305;1.3.6.1.4.1.9590.100.1.2.76646576012593863210116396940840019093;3.8289
2019;1.3.6.1.4.1.9590.100.1.2.4287068911758208739557730813171969925;1.3.6.1.4.1.9590.100.1.2.13910492413940978041143789033280841055;3.8283
2018;1.3.6.1.4.1.9590.100.1.2.71369161712593401612549937923493256647;1.3.6.1.4.1.9590.100.1.2.289278805411111714315685006482751231285;3.8223
2019;1.3.6.1.4.1.9590.100.1.2.56151775610554413241410548542488642262;1.3.6.1.4.1.9590.100.1.2.244819604511345624534446841843076192361;3.8151
2018;1.3.6.1.4.1.9590.100.1.2.263616470111570870529746106184064281204;1.3.6.1.4.1.9590.100.1.2.222341446311346431304037111173828305740;3.8073
2018;1.3.6.1.4.1.9590.100.1.2.307795031112854573700953296980523720771;1.3.6.1.4.1.9590.100.1.2.270210740211137155424331642222833428929;3.7978
2018;1.3.6.1.4.1.9590.100.1.2.146561510312724785923559213252945172242;1.3.6.1.4.1.9590.100.1.2.407140618313217987724701571840392184474;3.79
2018;1.3.6.1.4.1.9590.100.1.2.195635445511297590722679591942522053672;1.3.6.1.4.1.9590.100.1.2.96259926912249647006566468440341283361;3.7763
2018;1.3.6.1.4.1.9590.100.1.2.230830020012402354841534998281307187749;1.3.6.1.4.1.9590.100.1.2.370845563812849475109902557913775572438;3.7763
2019;1.3.6.1.4.1.9590.100.1.2.335308178511347289017917303530886554154;1.3.6.1.4.1.9590.100.1.2.209217801912364620619397065310666478300;3.772
2018;1.3.6.1.4.1.9590.100.1.2.113778745111922992317022043013559383519;1.3.6.1.4.1.9590.100.1.2.308832685812891228408333728013308291928;3.7717
2019;1.3.6.1.4.1.9590.100.1.2.315271771012190315217495919963503176222;1.3.6.1.4.1.9590.100.1.2.94292471212735010620277052531461776323;3.7555
2018;1.3.6.1.4.1.9590.100.1.2.134530020413320462940548770773603814923;1.3.6.1.4.1.9590.100.1.2.13161650112067248826569553133766660059;3.7528
2019;1.3.6.1.4.1.9590.100.1.2.427905022913732019723709695262125386736;1.3.6.1.4.1.9590.100.1.2.398319425110646636400816283500948177385;3.7387
2019;1.3.6.1.4.1.9590.100.1.2.328462014412013510338970313473580756573;1.3.6.1.4.1.9590.100.1.2.103628263111163956804857650080301406829;3.7331
2018;1.3.6.1.4.1.9590.100.1.2.328929896111592554323942798711546584798;1.3.6.1.4.1.9590.100.1.2.384474615011543795515697557921520294970;3.7182
2019;1.3.6.1.4.1.9590.100.1.2.74853011711776761536676233190711311474;1.3.6.1.4.1.9590.100.1.2.390678196312954481918018832782277510806;3.7172
2019;1.3.6.1.4.1.9590.100.1.2.148524358711033567731872390921882412878;1.3.6.1.4.1.9590.100.1.2.223866992811489595714452893943796383530;3.7148
2018;1.3.6.1.4.1.9590.100.1.2.305558136113067816812602405313180715096;1.3.6.1.4.1.9590.100.1.2.370115285011172483609592175480380264496;3.7133
2018;1.3.6.1.4.1.9590.100.1.2.223556274710286764739565011342224572717;1.3.6.1.4.1.9590.100.1.2.365304234813746680718177873221853370574;3.7062
2018;1.3.6.1.4.1.9590.100.1.2.284459820013088417114167906861574857130;1.3.6.1.4.1.9590.100.1.2.109470232611540739335593468614279550080;3.6955
2019;1.3.6.1.4.1.9590.100.1.2.130293167512961802725342255373930379406;1.3.6.1.4.1.9590.100.1.2.423040949511850702741830206873567387320;3.686
2018;1.3.6.1.4.1.9590.100.1.2.218082384712657286026497806700786647680;1.3.6.1.4.1.9590.100.1.2.285627820812864523523111074661842138064;3.6745
2018;1.3.6.1.4.1.9590.100.1.2.47832164112331941626767141641292449277;1.3.6.1.4.1.9590.100.1.2.40749882311683200614153079650740500228;3.6727
2019;1.3.6.1.4.1.9590.100.1.2.7179907212265063602304938683750787245;1.3.6.1.4.1.9590.100.1.2.201838344912385412503489099552658223437;3.6727
2018;1.3.6.1.4.1.9590.100.1.2.137184566711831255006202917653298943771;1.3.6.1.4.1.9590.100.1.2.121817895511329721533348527380961535868;3.6694
2018;1.3.6.1.4.1.9590.100.1.2.293843202813770178001502194101379875573;1.3.6.1.4.1.9590.100.1.2.371370507811511956507878552800712065778;3.665
2018;1.3.6.1.4.1.9590.100.1.2.271781452912766081236238458080089721695;1.3.6.1.4.1.9590.100.1.2.295580552211977827036397672312822461171;3.6595
2018;1.3.6.1.4.1.9590.100.1.2.112953108712973927512170474561337952260;1.3.6.1.4.1.9590.100.1.2.355295002012518994906079294821150450698;3.6586
2019;1.3.6.1.4.1.9590.100.1.2.319903730210926624124765300940928932516;1.3.6.1.4.1.9590.100.1.2.388676383012446884913801355970736540872;3.6586
2018;1.3.6.1.4.1.9590.100.1.2.12806117011429005834669262474089123778;1.3.6.1.4.1.9590.100.1.2.90070309912436587314148356212923083570;3.656
2018;1.3.6.1.4.1.9590.100.1.2.133025937113269376102958729410368585297;1.3.6.1.4.1.9590.100.1.2.317108793511243389122605915312769944783;3.6477
2018;1.3.6.1.4.1.9590.100.1.2.374311081813010458305278611342503131022;1.3.6.1.4.1.9590.100.1.2.194700476913443064422567653161153553815;3.6475
2018;1.3.6.1.4.1.9590.100.1.2.256301935612518418600203183700170622003;1.3.6.1.4.1.9590.100.1.2.151106142511464884309701403490899269063;3.6461
2018;1.3.6.1.4.1.9590.100.1.2.311927637211689232606629164853225413738;1.3.6.1.4.1.9590.100.1.2.403231830011814550627855302402773672759;3.6415
2018;1.3.6.1.4.1.9590.100.1.2.344216180112966396227117379993793873031;1.3.6.1.4.1.9590.100.1.2.47863267813331380118968362840675584381;3.6389
2019;1.3.6.1.4.1.9590.100.1.2.353324607212444339012215154260248740756;1.3.6.1.4.1.9590.100.1.2.120113675612678840435909208470041508081;3.6371
2018;1.3.6.1.4.1.9590.100.1.2.426784769612317624512813823031551801602;1.3.6.1.4.1.9590.100.1.2.183606113912012440016082907391556446086;3.6335
2019;1.3.6.1.4.1.9590.100.1.2.114367690310388528531205822763749795938;1.3.6.1.4.1.9590.100.1.2.88766143711722746004364686572087419485;3.633
2019;1.3.6.1.4.1.9590.100.1.2.189416852611764623835552303683724760672;1.3.6.1.4.1.9590.100.1.2.231983734413096068942056211613341824051;3.632
2019;1.3.6.1.4.1.9590.100.1.2.191170929111768175017945737421139280822;1.3.6.1.4.1.9590.100.1.2.342214589713554196026325218882428315050;3.6299
2019;1.3.6.1.4.1.9590.100.1.2.395389317212135515531735909693324428434;1.3.6.1.4.1.9590.100.1.2.154339861212399179509614404050056378595;3.6288
2018;1.3.6.1.4.1.9590.100.1.2.174817879411160413326863953171662566666;1.3.6.1.4.1.9590.100.1.2.416921723511391893530636566372564979649;3.6267
2019;1.3.6.1.4.1.9590.100.1.2.242623907611756501513622665441690158823;1.3.6.1.4.1.9590.100.1.2.286603405711609827806784119553890920091;3.6139
2019;1.3.6.1.4.1.9590.100.1.2.26579359811392955601941892132948377662;1.3.6.1.4.1.9590.100.1.2.174711369111875223133352262822374369536;3.6054
2018;1.3.6.1.4.1.9590.100.1.2.214455498812128386434703079954061454015;1.3.6.1.4.1.9590.100.1.2.297864723312483840837687663672678648430;3.6053
2018;1.3.6.1.4.1.9590.100.1.2.292975036213976810412304298583345771877;1.3.6.1.4.1.9590.100.1.2.346941970913282158309218090840682002265;3.6004
2018;1.3.6.1.4.1.9590.100.1.2.117284029212641306420334972281911207246;1.3.6.1.4.1.9590.100.1.2.64785016910844330034018423162916847576;3.5998
2018;1.3.6.1.4.1.9590.100.1.2.298219532310495048936065414833208882715;1.3.6.1.4.1.9590.100.1.2.35897363512980460322533298062285298814;3.5912
2018;1.3.6.1.4.1.9590.100.1.2.391598780312196514318313146062833166325;1.3.6.1.4.1.9590.100.1.2.161278503011969287230133073120315993821;3.5667
2018;1.3.6.1.4.1.9590.100.1.2.321908856811709605903832170770335856422;1.3.6.1.4.1.9590.100.1.2.409148177813522728825535735271347241689;3.5618
2019;1.3.6.1.4.1.9590.100.1.2.141433679910776626921758281283501694172;1.3.6.1.4.1.9590.100.1.2.380784953811034378203059772331647155093;3.5588
2019;1.3.6.1.4.1.9590.100.1.2.112455095511398578007230317013176973656;1.3.6.1.4.1.9590.100.1.2.236380744011068907421177204801864301998;3.5369
2018;1.3.6.1.4.1.9590.100.1.2.249571918111668268934048052933246317157;1.3.6.1.4.1.9590.100.1.2.11124824111330897126065550320589821804;3.534
2018;1.3.6.1.4.1.9590.100.1.2.291320159511004476517899206900668070993;1.3.6.1.4.1.9590.100.1.2.203586723911936857326485257184143270321;3.5237
2018;1.3.6.1.4.1.9590.100.1.2.11919583013406610611073627053166208509;1.3.6.1.4.1.9590.100.1.2.307768208211047205431955569971646998080;3.5224
2019;1.3.6.1.4.1.9590.100.1.2.95099262611151451528078649923991479427;1.3.6.1.4.1.9590.100.1.2.156640277413327235505568992300166341098;3.5136
2018;1.3.6.1.4.1.9590.100.1.2.400168191811590546721371857233114505143;1.3.6.1.4.1.9590.100.1.2.89205994112475371830472334390545094238;3.5129
2019;1.3.6.1.4.1.9590.100.1.2.421549189812944389505162513000826861905;1.3.6.1.4.1.9590.100.1.2.86085155111790019324741195981690850786;3.5095
2018;1.3.6.1.4.1.9590.100.1.2.77668157711645980822449785642971128064;1.3.6.1.4.1.9590.100.1.2.213932110312084526710963726523321344078;3.5018
2019;1.3.6.1.4.1.9590.100.1.2.578671811281726513632047751431480906;1.3.6.1.4.1.9590.100.1.2.409092540010506059740093024530695449181;3.5002
2019;1.3.6.1.4.1.9590.100.1.2.381675495312955992116168572530385493906;1.3.6.1.4.1.9590.100.1.2.378149831812545674138409770374175196938;3.4997
2018;1.3.6.1.4.1.9590.100.1.2.240368139913688208139066339080509426547;1.3.6.1.4.1.9590.100.1.2.386992593412633885642598583231242331034;3.4984
2018;1.3.6.1.4.1.9590.100.1.2.199948578612977566342342094120990213095;1.3.6.1.4.1.9590.100.1.2.340668308811912815527925961150209525379;3.4953
2018;1.3.6.1.4.1.9590.100.1.2.175732131610672027302495604931260734014;1.3.6.1.4.1.9590.100.1.2.22434385111370494024328600473788755281;3.4937
2018;1.3.6.1.4.1.9590.100.1.2.377245661612902696718212650620824697944;1.3.6.1.4.1.9590.100.1.2.237064399410076633903171966911072262123;3.4898
2019;1.3.6.1.4.1.9590.100.1.2.83655852812805296041186712773004245068;1.3.6.1.4.1.9590.100.1.2.324551617313302338929371933922677087224;3.4881
2018;1.3.6.1.4.1.9590.100.1.2.147520496112610730605352393331003814461;1.3.6.1.4.1.9590.100.1.2.163466259711519793433226868641860197914;3.4811
2018;1.3.6.1.4.1.9590.100.1.2.294611471911288658718695310481305128890;1.3.6.1.4.1.9590.100.1.2.401883272813084174722619189091670631696;3.4768
2018;1.3.6.1.4.1.9590.100.1.2.320318429511242128706966171083760475121;1.3.6.1.4.1.9590.100.1.2.407098073311194475426828450662673777638;3.4698
2018;1.3.6.1.4.1.9590.100.1.2.120866105312441023731525170083055088009;1.3.6.1.4.1.9590.100.1.2.377081306511712452416113806340722178020;3.4661
2018;1.3.6.1.4.1.9590.100.1.2.362502738511847854936731372940494329560;1.3.6.1.4.1.9590.100.1.2.16576174012582785000357533672516037152;3.4576
2018;1.3.6.1.4.1.9590.100.1.2.31379163011617874334031540993629878988;1.3.6.1.4.1.9590.100.1.2.332840104212008107217721982970163872694;3.4575
2018;1.3.6.1.4.1.9590.100.1.2.172641005612790335733146543673695889990;1.3.6.1.4.1.9590.100.1.2.369604176612549354416349503000780911251;3.4514
2018;1.3.6.1.4.1.9590.100.1.2.160184840910493481937377299441160671975;1.3.6.1.4.1.9590.100.1.2.53604470212417628526759934840760230864;3.4512
2019;1.3.6.1.4.1.9590.100.1.2.46411898712138822441569875591096114096;1.3.6.1.4.1.9590.100.1.2.322874275712875927923605096311885724552;3.4499
2018;1.3.6.1.4.1.9590.100.1.2.343277075213873738103470463082828499047;1.3.6.1.4.1.9590.100.1.2.100692411511628011427649279213415972066;3.4494
2018;1.3.6.1.4.1.9590.100.1.2.56980677013432454319117996993362140574;1.3.6.1.4.1.9590.100.1.2.238274830110035581815879656192909495199;3.4403
2019;1.3.6.1.4.1.9590.100.1.2.426178910912717660542540657962473032767;1.3.6.1.4.1.9590.100.1.2.179128525612273979528635583091258518774;3.4338
2018;1.3.6.1.4.1.9590.100.1.2.170158388812658579327720613412892138372;1.3.6.1.4.1.9590.100.1.2.296490431312640075834475053053869515872;3.421
2018;1.3.6.1.4.1.9590.100.1.2.38145673012936384229590775552957280522;1.3.6.1.4.1.9590.100.1.2.334613540612523181125267570390153135508;3.4188
2018;1.3.6.1.4.1.9590.100.1.2.202348782910097039037484200141299620120;1.3.6.1.4.1.9590.100.1.2.396671442812280819813755887601857555451;3.4051
2018;1.3.6.1.4.1.9590.100.1.2.383684348810360724742447287663789346659;1.3.6.1.4.1.9590.100.1.2.310116611339769406079254153056253359;3.4025
2019;1.3.6.1.4.1.9590.100.1.2.147591848311695221141951735370264016098;1.3.6.1.4.1.9590.100.1.2.209957005211776369239464820971303832435;3.4021
2019;1.3.6.1.4.1.9590.100.1.2.191406771712873136732440528810226132628;1.3.6.1.4.1.9590.100.1.2.253239528912680380932903866154023921194;3.4003
2018;1.3.6.1.4.1.9590.100.1.2.340406996712944406003420789112003563470;1.3.6.1.4.1.9590.100.1.2.17236477213770835214046393644222671309;3.3982
2018;1.3.6.1.4.1.9590.100.1.2.337795581912985939924084589163777286258;1.3.6.1.4.1.9590.100.1.2.291221139812891367135029144900568095310;3.3931
2019;1.3.6.1.4.1.9590.100.1.2.204480369111812878930696050152863145984;1.3.6.1.4.1.9590.100.1.2.401781330012874480629719000503102046313;3.389
2018;1.3.6.1.4.1.9590.100.1.2.74386598212349981109222872772068894233;1.3.6.1.4.1.9590.100.1.2.231428312312503174517867342573038102408;3.3855
2018;1.3.6.1.4.1.9590.100.1.2.383930174512596992424084504403066288889;1.3.6.1.4.1.9590.100.1.2.274887131211031844207650612610110451710;3.3833
2019;1.3.6.1.4.1.9590.100.1.2.185194494313263667634555132701178564258;1.3.6.1.4.1.9590.100.1.2.416428954611416477836134821452581027226;3.3736
2018;1.3.6.1.4.1.9590.100.1.2.142379555110722295524937524762294510387;1.3.6.1.4.1.9590.100.1.2.415054982911162022929596640490597523220;3.3662
2019;1.3.6.1.4.1.9590.100.1.2.398945503211098641542396394792510384394;1.3.6.1.4.1.9590.100.1.2.103397524012738920917087943021843333279;3.3656
2018;1.3.6.1.4.1.9590.100.1.2.370277208812408022005251977212603049153;1.3.6.1.4.1.9590.100.1.2.251342660012245329823691252671859533704;3.3504
2019;1.3.6.1.4.1.9590.100.1.2.177786357013660293409167146490020043128;1.3.6.1.4.1.9590.100.1.2.202648260212733104717854921512662337256;3.3453
2019;1.3.6.1.4.1.9590.100.1.2.270496869212761391128158916084131624756;1.3.6.1.4.1.9590.100.1.2.69937295012364151301515910653741033441;3.3378
2019;1.3.6.1.4.1.9590.100.1.2.215932299412339215018432429254252227953;1.3.6.1.4.1.9590.100.1.2.162559657812783279213772745022130454525;3.3311
2018;1.3.6.1.4.1.9590.100.1.2.27925890513901574037723642211362993615;1.3.6.1.4.1.9590.100.1.2.331952361011518555727996568932717968466;3.3262
